1.00419	536
1.0093	1072
1.01528	1608
1.02167	2144
1.02999	2680
1.03831	3216
1.04663	3752
1.05495	4288
1.06327	4824
1.07159	5360
1.07991	5896
1.08823	6432
1.09655	6968
1.10487	7504
1.11319	8040
1.12151	8576
1.12983	9112
1.13815	9648
1.1548	7718
1.21392	8254
1.29712	8790
1.38864	9326
1.4053	7289
1.43026	1072
1.43529	1608
1.44688	2144
1.47184	2680
1.4968	3216
1.53008	3752
1.57168	4288
1.61328	4824
1.65488	5360
1.7048	5896
1.75472	6432
1.81296	6968
1.87952	7504
1.9544	8040
2.0376	8576
2.12912	9112
2.18736	9648
2.23728	10184
2.2872	10720
2.3288	11256
2.36208	11792
2.40368	12328
2.43696	12864
2.47024	13400
2.52019	10720
2.58584	8576
2.59504	9112
2.69488	9648
2.79472	10184
2.90288	10720
2.97776	11256
3.036	11792
3.08592	12328
3.13584	12864
3.17744	13400
3.21904	13936
3.26064	14472
3.29392	15008
3.3272	15544
3.36048	16080
3.39376	16616
3.42704	17152
3.46032	17688
3.48528	18224
3.51856	18760
3.54352	19296
3.56848	19832
3.59344	20368
3.6184	20904
3.64336	21440
3.67664	21976
3.7016	22512
3.72656	23048
3.75152	23584
3.77648	24120
3.80144	24656
3.8264	25192
3.85136	25728
3.87632	26264
3.90128	26800
3.92624	27336
3.9512	27872
3.97616	28408
4.00112	28944
4.02608	29480
4.05104	30016
4.076	30552
4.10096	31088
4.12592	31624
4.15088	32160
4.17584	32696
4.2008	33232
4.22576	33768
4.25072	34304
4.27568	34840
4.30064	35376
4.3256	35912
4.35056	36448
4.37552	36984
4.40048	37520
4.42544	38056
4.4504	38592
4.47536	39128
4.50032	39664
4.52528	40200
4.55024	40736
4.5752	41272
4.60016	41808
4.62512	42344
4.65008	42880
4.67504	43416
4.7	43952
4.72496	44488
4.74992	45024
4.7832	45560
4.80816	46096
4.83312	46632
4.85808	47168
4.88304	47704
4.91632	48240
4.94128	48776
4.96624	49312
4.9912	49848
5.01616	50384
5.04944	50920
5.0744	51456
5.10768	51992
5.14096	52528
5.17424	53064
5.20752	53600
5.2408	54136
5.27408	54672
5.30736	55208
5.34064	55744
5.37392	56280
5.4072	56816
5.44048	57352
5.47376	57888
5.50704	58424
5.54032	58960
5.5736	59496
5.60688	60032
5.64016	60568
5.67344	61104
5.70672	61640
5.74832	62176
5.7724	49740
5.8232	50276
5.9064	50812
5.9896	51348
6.08112	51884
6.17264	52420
6.2808	52956
6.38896	53492
6.40562	42451
6.8216	42987
7.25424	43523
7.3116	34732
7.34487	35268
7.41975	35804
7.51959	36340
7.61943	36876
7.71927	37412
7.81911	37948
7.97719	38484
8.08536	30444
8.28592	30980
8.59376	31516
8.90992	32052
9.2344	32588
