1.00837	5360
1.01852	5896
1.02041	6968
1.0267	7504
1.03502	8576
1.04334	9648
1.05166	10720
1.05998	11792
1.0683	12864
1.08497	8576
1.13575	9112
1.19402	5896
2.17735	536
2.18744	68608
2.20508	47704
2.30443	48240
2.37466	48776
2.45863	49312
2.51687	49848
2.61671	50384
2.69991	50920
2.77479	51456
2.83303	51992
2.89959	52528
2.96615	53064
3.03271	53600
3.09927	54136
3.11594	37520
3.24903	38056
3.35719	38592
3.42378	26800
3.52359	27336
3.62343	27872
3.73159	28408
3.86385	19832
3.87487	20368
4.02279	20904
4.18919	21440
4.23825	15008
4.32231	15544
4.44711	16080
4.57191	16616
4.74663	17152
4.86225	11792
4.87233	12328
5.02951	12864
5.22919	13400
5.47879	13936
5.70346	9648
5.71352	10184
5.8865	6968
5.89656	7504
5.93642	4824
5.94648	5360
6.00209	3752
6.01217	4288
6.61866	2680
6.62872	3216
6.66769	2144
6.67777	2680
6.72848	1608
6.7442	2144
7.07626	1072
8.05959	536
8.06965	12328
8.08066	12864
8.08255	13400
8.08444	13936
8.08632	14472
8.08821	15008
8.0901	15544
8.09199	16080
8.09388	16616
8.09576	17152
8.09765	17688
8.09954	18224
8.10143	18760
8.10332	19296
8.1052	19832
8.10709	20368
8.10898	20904
8.11087	21440
8.11276	21976
8.11464	22512
8.11653	23048
8.11842	23584
8.13164	24120
8.15052	24656
8.1694	25192
8.18828	25728
8.1968	17688
8.24114	18224
8.24966	12328
8.28079	12864
8.37418	8576
8.38424	9112
8.57297	5896
8.58305	6432
8.82343	6968
8.90666	4824
8.91672	5360
8.94826	3752
8.96398	4288
