1.04604	5360
1.10146	5896
1.10538	3752
1.21444	4288
1.3312	2680
1.43715	3216
2.0546	2144
2.10994	2680
2.22089	1608
2.27622	2144
2.56195	1072
2.61823	1608
3.00788	1072
6.64679	536
6.70212	4288
6.7584	4824
6.76029	5360
6.76218	5896
6.76406	6432
6.81468	6968
6.81657	7504
6.81845	8040
6.82034	8576
6.82223	9112
6.82412	9648
6.87407	6432
6.93993	6968
6.98327	4824
7.05399	5360
7.10961	3752
7.22325	4288
7.3334	2680
7.38873	3216
7.44435	2144
7.50063	2680
7.66922	1608
7.83565	2144
8.11718	1072
8.17252	1608
9.11362	1072
9.16896	1608
10.4992	1072
10.5545	1608
10.7209	1072
10.7762	1608
12.8258	1072
12.8811	1608
13.3796	1072
13.4349	1608
14.0457	1072
14.1011	1608
14.9334	1072
15.2105	1608
15.5992	1072
15.6555	1608
15.8242	1072
15.9905	1608
16.1012	2144
